Unix Date,BTC Px,BTC Volume,ETH Px,ETH Volume,LTC Px,LTC Volume,XRP Px,XRP Volume
1495825200,2264.54,66162466.61,169.23,28156429.77,26.01,6510724.49,0.2725,2245430.53
1495828800,2274.06,32305249.25,168.45,12789250.17,25.89,3791019.33,0.2725,805916.53
1495832400,2253.35,16345131.13,160.94,7930262.5,25.28,2335493.44,0.2667,389944.14
1495836000,2221.97,28061635.69,161.91,9773999.2,24.05,5685620.95,0.2692,871477.73
1495839600,2248.52,16494548.53,162.82,7760967,24.26,2461909.4,0.276,565076.48
1495843200,2264.84,10441903.59,164.09,4320725.57,25.09,1357581.43,0.2741,421821.99
1495846800,2280.02,12651191.61,167.63,4492787.11,25.46,1690547.67,0.279,265527.48
1495850400,2186.07,12927909.8,163.19,3527493.52,24.17,1678038.07,0.265,234172.91
1495854000,2221.33,22606745.33,160.37,8964172.84,23.99,4463822.71,0.2655,554531.48
1495857600,2143.51,21628032.29,151.06,12195936.9,22.07,5280978.5,0.236,1248875.34
1495861200,2076.54,25152826.14,144.27,9424058.82,21.31,3599709.91,0.2158,1670912.91
1495864800,2090.3,40681864.38,142.42,28415377.15,21.99,6099116.09,0.23,2088920.17
1495868400,2098.19,20494805.98,146.26,10113193.94,22.26,2924257.68,0.23,1302828.53
1495872000,2010.36,17198314.84,140.91,5445987.22,21.46,1716950.22,0.207,790854.14
1495875600,1926.68,39079210.55,126.04,14728087.41,19.95,3613451.38,0.171,2532455.98
1495879200,1939.76,36113811.86,128.4,20635957.12,20.58,5695206.92,0.1831,3669937.99
1495882800,2036.59,21124012.71,146.14,11885676.28,22.13,3383362.42,0.2075,2143099.63
1495886400,2046.16,23875393.59,152.96,16442775.25,22.55,4277338.28,0.2,2130642.61
1495890000,2016.13,13480132.39,150.44,4954595.03,22.13,1816618.3,0.198,893089.11
1495893600,2016.12,13046684.23,148.95,6372759.32,22.13,1546539.48,0.2045,587220.68
1495897200,2071.07,17895776.01,157.01,7838163.05,23.32,2377948.04,0.2128,738313.56
1495900800,2091.25,24480604.35,157.29,16008595.67,23.19,3118421.38,0.21,2109386.88
1495904400,2108.75,11723030.55,160.89,5740165.5,23.53,1535191.51,0.2221,1127273.75
1495908000,2086.02,8546531.08,158.34,4278070.63,23.19,1164987.35,0.2271,542164.24
1495911600,2120.58,5927539.9,160.21,3304582.22,23.25,655533.93,0.2268,451949.57
1495915200,2038.81,17809024.82,152.63,8014287.79,22.14,2437606.3,0.21,977865.5
1495918800,2001.48,12012058.73,148.87,6014111.72,21.67,1455016.74,0.2035,906142.88
1495922400,2046.84,9349284.6,153.17,3856582.32,22.74,935513.09,0.2127,427544.93
1495926000,2052.43,7787314.72,156.51,3188200.94,22.83,735960.31,0.21,300365.48
1495929600,2105.06,13705900.28,161.63,5934589.06,23.65,1842118,0.2194,692620.33
1495933200,2120.82,9569077.18,159.71,4127823.35,23.75,1261891.88,0.2291,478438.34
1495936800,2165.7,10348431.56,165.99,4143194.78,24.34,1215073.96,0.2311,621344.95
1495940400,2192.34,14536277.93,171.91,8510443.74,24.46,2557235.8,0.2321,449812.32
1495944000,2202.33,14045797.6,174.61,7884581.2,24.46,1819398.66,0.2351,498061.05
1495947600,2153.61,9255142.5,169.51,5897364.18,23.76,1448460.29,0.2333,558767.14
1495951200,2186.2,7978213.38,174.27,4649548.33,24.19,1150837.45,0.2323,367454.98
1495954800,2275.3,14260677.52,181.14,9597970.07,25.68,2412572.74,0.2463,632135.91
1495958400,2257.94,11109846.73,179.06,6012416.11,25.16,1484059.65,0.243,766910.02
1495962000,2288.55,12144555.14,181.17,4578854.77,25.38,1488290.69,0.2422,463839.96
1495965600,2236.5,11361594.27,175.19,4612906.91,24.46,1268667.36,0.2351,605718.99
1495969200,2231.1,12514808.34,176.28,7304980.97,24.72,1673822.11,0.2315,680197.8
1495972800,2236.3,6901545.2,175.56,2500373.14,24.37,862592.99,0.2297,121058.19
1495976400,2229.06,10195058.69,171.12,3904020.55,24.3,1054024.36,0.227,424172.99
1495980000,2167.47,17886101.74,167.44,8391413.47,22.72,2573788.31,0.214,904787.33
1495983600,2138.43,23546036.12,164.05,9101328.92,22.52,2819415.69,0.2145,943620.24
1495987200,2154.7,11547004.75,167.38,4673855.76,22.48,2615463.18,0.221,690267.82
1495990800,2153.4,11315676.77,166.42,5661959.96,22.74,1604199.4,0.2159,347022.93
1495994400,2175.66,8023679.44,167.93,3274743.15,23.22,831985.41,0.217,289271.62
1495998000,2155.85,5302148.31,165.18,2963920.56,22.63,884978.68,0.214,255815.94
1496001600,2115.1,8878507.44,165.53,3288701.54,22.36,1193345.75,0.2091,303417.32
1496005200,2169,8323798.37,169.58,3063483.32,23.24,1065735.4,0.2177,186404.78
1496008800,2184.83,7222918.04,171.78,4878235.43,23.67,1138330.68,0.232,545127.74
1496012400,2189.02,6793319.56,172.86,2268441.55,23.89,1470565.37,0.2281,164194.73
1496016000,2201.46,4305367.81,172.45,1700046.79,24.15,701982.36,0.23,211719.01
1496019600,2181.06,5181814.25,171.89,2281455.96,23.56,677921.28,0.2218,303417.17
1496023200,2141.6,6072854.83,166.85,2936638.65,23.47,753384.41,0.2191,263400.72
1496026800,2175.57,7972181.88,170.49,3678971.25,23.63,702043.76,0.2222,423240.87
1496030400,2155.25,5204732.06,168.68,2409591.79,23.19,326258.83,0.215,487434.39
1496034000,2184.84,6260095.81,170.56,2148166.19,23.71,641884.42,0.2265,457342.57
1496037600,2200.18,4395402.81,170.48,1583688.19,24.61,1476018.12,0.2221,142870.44
1496041200,2195.17,7590992.98,171.81,2177202.5,24.55,1603908.99,0.227,297926.36
1496044800,2204.75,5824171.69,172.5,1995480.32,24.06,787947.75,0.2155,189857.16
1496048400,2221.98,6426927.94,175.3,2511323.68,24.42,727261.25,0.231,288490.4
1496052000,2260.91,12258891.5,177.85,3978465.43,24.96,991768.38,0.2331,667453.05
1496055600,2230.63,9305279.66,174.8,4194644.94,24.49,867447.04,0.2311,182889.99
1496059200,2232.24,6583907.9,176.12,2396643.02,24.5,617575.99,0.2328,255112.32
1496062800,2209.75,6951099.94,175.1,2695291.28,23.97,890922.7,0.2261,224480.45
1496066400,2242.06,7811691.39,179.11,3176855.15,24.41,733483.58,0.2365,508975.17
1496070000,2248.2,8566878.2,183.77,9567462.55,24.68,1131153.29,0.239,1189443.85
1496073600,2254,12563306.79,183.71,11116799.66,24.95,1465814.31,0.2366,1025700.64
1496077200,2249.36,6295966.57,185.24,3697498.21,24.74,680825.08,0.2353,373955.47
1496080800,2301.06,18485508.74,191.59,11745247.72,25.23,1951958.11,0.245,561342.42
1496084400,2309.51,11984160.12,189.81,8320878.18,25.29,1940864.78,0.24,698878.81
1496088000,2313.84,9694159.01,192.26,5682680.34,25.7,1339211.93,0.2438,601822.26
1496091600,2318.17,13893548.01,196.49,12738029.48,25.73,1695942.01,0.24,285579.29
1496095200,2271.35,12123129.31,194.82,8814534.13,25.35,1127027.66,0.2301,499145.15
1496098800,2278.21,8349506.91,194.17,5816912.22,25.33,1207328.59,0.2324,444952.14
1496102400,2248.66,10666473.96,189.44,6760924.72,25.15,1285047.17,0.23,289475.18
1496106000,2266.62,5079348.57,196.05,3796491.64,25.26,968633.37,0.2324,116195.06
1496109600,2289.38,5938824.77,197.11,5329448.11,25.5,651616.33,0.2371,256690.98
1496113200,2306.34,7694735.81,202.89,9548744.73,25.55,1166707.67,0.236,219948.38
1496116800,2310.36,11499816.34,209.57,19070399.2,26.3,2188756.24,0.2315,238791.1
1496120400,2314.83,7968061.48,207.26,12481798.68,26.1,960359.19,0.2304,564362.72
1496124000,2290.29,5297702.07,211.39,5919622.5,25.98,928378.45,0.2301,197284.29
1496127600,2291.21,8344326.11,218.11,11351679.43,25.97,546941.77,0.2311,188466.11
1496131200,2292.39,6151049.2,211.3,8797514.23,26.22,752565.52,0.2295,269608.41
1496134800,2291.06,9477501.7,211.81,9793844.17,26,1512885.75,0.2301,494475.87
1496138400,2306.75,7541125.5,206.42,8802710.71,25.92,1106160.97,0.2316,147221.99
1496142000,2300.73,10269174.41,210.47,6006043.97,25.93,820383.7,0.234,438303.9
1496145600,2289.96,13629703.54,208.8,4525040.77,25.84,775230.87,0.23,205949.94
1496149200,2266.12,17102527.7,206.37,5635183.48,25.68,768031.97,0.2257,311741.54
1496152800,2236.35,19283128.7,195.05,17589376.67,24.88,2957326.86,0.2195,1322236.82
1496156400,2235,15169016.72,201.96,12763243.29,24.76,1877717.83,0.216,622345.31
1496160000,2264.64,10439564.51,203.73,7668430.08,25.21,953242.05,0.2177,749279.53
1496163600,2255.19,8282461.64,201.43,5839464.93,25.01,903330.99,0.218,163133.54
1496167200,2244.45,9800077.94,206.85,8803014.52,24.97,787498.03,0.2165,376463.97
1496170800,2243.05,9836985.51,210.02,11150128.58,24.69,1040673.17,0.2165,200986.5
1496174400,2260.53,13020416.65,214,14491979.72,24.84,978384.69,0.2181,186444.37
1496178000,2222.41,10831822.29,224,19179006.09,24.42,1348177.79,0.2077,429144.73
1496181600,2167.32,29880323.74,225,25156675.52,23.75,2077494.12,0.2044,625969.98
1496185200,2192.55,16864978.04,228.58,19052774.4,23.89,1641431.93,0.2042,227166.96
1496188800,2227.12,10582711.56,228.78,12151761.92,24.56,1448806.47,0.21,307338.05
1496192400,2209.74,8931537.93,227.2,12523455.4,24.23,802299.97,0.209,238808.78
1496196000,2218.58,15343271.93,228.19,14537240.32,24,1300133.64,0.207,210023.32
1496199600,2172.13,13846231.98,232.37,12685295.82,23.56,1183826.42,0.1997,382385.52
1496203200,2198.45,12860467.29,227.53,19171921.08,23.77,823091.23,0.1993,528368.13
1496206800,2212.68,11085034.54,218.13,15994261.49,24.03,808269.3,0.2232,679218.49
1496210400,2226.08,10039042.49,221.14,9612054.97,23.82,515381.41,0.2207,1141413.68
1496214000,2221.15,8922043.7,220.91,5338418.76,24.51,843674.39,0.23,266697.97
1496217600,2210.47,9161367.95,226.5,5980417.15,24.41,1513804.73,0.227,527934.82
1496221200,2227.73,5362173.69,225.16,3292302.46,24.51,480996.07,0.2202,255995.7
1496224800,2241.58,4599811.61,226.06,3789383.7,24.62,550755.56,0.2247,219640.11
1496228400,2241.64,9407375.1,231.87,9499044.1,24.47,375368.36,0.2218,194544.44
1496232000,2211.05,11324293.08,229.3,18016075.56,24.11,718953.73,0.2179,288297.57
1496235600,2222.32,7047796.25,231.13,8790771.27,24.27,649891.02,0.2176,180962.39
1496239200,2233.82,13127270.01,230.14,9805300.89,24.56,1258959.61,0.2255,212293.16
1496242800,2288.86,30787596.35,226.02,12385830.79,25.2,3528635.9,0.2258,328418.79
1496246400,2297.4,13542827.94,225.09,5466660.46,25.67,2337831.84,0.2221,180182.11
1496250000,2328.86,10915585.18,222.1,10242700.14,25.88,1674672.09,0.2284,394992.41
1496253600,2323.93,12750721.47,223.23,9210463.06,25.75,1074100.86,0.226,316349.51
1496257200,2293.43,13603052.59,228.25,10436571.92,25.53,846487.58,0.2282,135869.04
1496260800,2292.03,8320554.44,227.3,5301984.52,25.56,475022.42,0.229,395549.29
1496264400,2286.33,6813875.12,228.12,4142950.47,25.52,362134.74,0.2489,1906942.88
1496268000,2306.2,7032011.4,228.09,3886288.12,25.9,904080.13,0.2479,1397636.58
1496271600,2303.34,5816382.37,228.64,3479532.51,25.91,755164.36,0.2475,675679.25
1496275200,2321.31,5755108.6,226.84,4252045.73,26.05,635833.64,0.2566,351547.53
1496278800,2362.28,12771853.06,225.75,7028535.18,26.54,1938056.34,0.284,2418111.18
1496282400,2360.98,15019176.41,231.64,10815705.47,26.99,2843201.85,0.2775,1707435.83
1496286000,2373.29,7367371.2,231.17,7924352.6,26.82,1386743.83,0.28,715715.23
1496289600,2397.04,13485524.26,231.02,4205548.01,27,1227562.79,0.2914,2586675.99
1496293200,2391.08,12265199.24,232.07,7230456.37,26.92,1310631.9,0.2869,1628237.63
1496296800,2387.94,12357374.62,233.41,8732445.82,26.99,920760.07,0.295,1800064.93
1496300400,2396.12,11020430.92,230.52,7119127.94,27.01,695808.38,0.3162,2660311.86
1496304000,2433.68,13814956.93,229.58,6646572.05,27.73,2234316.78,0.3198,1928642.14
1496307600,2427.87,10914339.54,228.68,3859046.29,29.14,6123218.35,0.3093,1660316.3
1496311200,2417.07,10405049.89,231.2,5846560.43,28.69,3470855.07,0.2903,2251412.01
1496314800,2443.88,10116396.89,228.24,4985307.28,28.44,1780397.44,0.315,2243405.97
1496318400,2449.07,13226760.61,227.45,7126882.84,28.82,2508457.48,0.3135,1732239.24
1496322000,2456.27,10187847.09,226.94,4600858.54,29.38,1672151.53,0.3138,771644.89
1496325600,2422.05,15339097.38,217.47,16031064.68,28.43,3601222.85,0.302,1323844.63
1496329200,2401.61,30418973.2,222.36,27648325.22,27.72,4309611.68,0.299,1962960.63
1496332800,2362.11,22490261.7,213.21,13547723,26.83,2854358.75,0.29,1622766.88
1496336400,2370.07,16757487.94,216.24,15854057.58,27.03,4638393.58,0.3,943142.54
1496340000,2375.42,8505869.82,216.18,6641376.44,26.98,1167303.31,0.3016,766752.18
1496343600,2387.72,6594249.45,216.51,4047043.95,27.05,1144827.01,0.31,758403.1
1496347200,2409.09,14524285.14,217.4,4464519.6,27.59,1141909.08,0.317,1419344.07
1496350800,2400.39,6762265.3,218.31,5688684.21,27.14,853032.82,0.314,614746.45
1496354400,2387.64,8292907.15,220.37,3691299.76,26.92,1175540.48,0.329,2030335.61
1496358000,2412.65,1677645.55,220.7,756831.58,27.55,166762.2,0.3364,326743.28
1496361600,2402.31,6448094.71,225.05,6145536.16,27.41,839381.06,0.3259,773321.87
1496365200,2405.74,6044521.78,225.01,3673485.78,27.53,450394.96,0.3256,552822.03
1496368800,2419.28,5637869.55,226.86,2635165.18,27.87,1300902.31,0.3289,337358.41
1496372400,2435.91,7073317.43,227.23,2953675.64,28.2,1196371.65,0.3299,324069.85
1496376000,2430.07,7031956.33,226.9,2324212.71,28.58,1229275.4,0.317,415217.02
1496379600,2428.58,5933192.02,226.08,2920820.61,28.44,1533720.11,0.3143,726664.16
1496383200,2442.42,6575859.7,224.2,3695817.91,28.44,549773.87,0.316,558068.44
1496386800,2441.97,6066400.09,221.73,2890182.28,28.28,1094599,0.3092,576552.7
1496390400,2423.22,9631212.97,223.74,1962553.91,27.49,1545660.49,0.3073,623263.56
1496394000,2440.98,6848003.69,222.36,1815828.06,27.97,1066033.21,0.3011,697962
1496397600,2427.14,5774867.46,224.9,2668741.18,27.64,400903.44,0.3013,562558.77
1496401200,2433.27,8531347.76,226.46,3169179.33,27.55,520859.27,0.2992,482817.17
1496404800,2432.6,6422104.76,223.33,2447741.5,27.44,748052.35,0.2967,433329.35
1496408400,2398.89,13166661.32,219.29,10546379.4,27.18,1121512.67,0.292,856288.92
1496412000,2411.58,11425009.39,222.47,3801264.93,27.21,1294329.23,0.2873,1508362.67
1496415600,2429.45,8220107.14,221.02,3213302.7,27.56,1127948.79,0.3062,1938451.78
1496419200,2437.39,10785818.73,218.21,7224124.49,27.8,753213.71,0.3019,747134.06
1496422800,2430.97,11375806.02,219.25,4197894.39,27.66,572727.25,0.302,380252.12
1496426400,2430.59,7197206.54,218.68,4544543.12,27.52,831519.73,0.2998,329962.76
1496430000,2421.83,7477581.71,217.1,3215414.04,27.43,495139.66,0.295,484953.41
1496433600,2442.31,11726745.87,220.25,3809161.78,27.59,612558.86,0.2974,235594.24
1496437200,2452.02,9070327.77,221.82,3427487.4,28.11,1253575.41,0.3046,332571.5
1496440800,2470.76,7075166.87,221.03,3807754.2,28.2,1152992.59,0.3,248849.69
1496444400,2492.6,14226193.22,222.04,2545525.88,28.27,822143.16,0.2959,556229.49
1496448000,2496.18,8152835.42,222.74,2361574.2,28.5,1396209,0.2947,251957.91
1496451600,2487.57,5735050.49,224.19,2333336.88,28.12,597634.83,0.2937,277894.04
1496455200,2493.45,4632412.91,225.03,3781540.81,28.04,562927.96,0.296,201158.42
1496458800,2470.06,5543698.21,224.3,1845610.77,27.35,1087663.72,0.2905,140063.66
1496462400,2454.46,11242846.83,224.22,1747403.63,27.02,1577627.86,0.2961,279774.44
1496466000,2461.49,4859568.38,222.19,2648689.79,27.07,592564.98,0.3025,325021.77
1496469600,2478.81,4389171.5,222.77,2573647.62,27.3,347295.82,0.2999,128855.23
1496473200,2486.8,5099976.68,222.95,922416.86,27.43,636624.43,0.297,215504.54
1496476800,2495.62,6041182.25,223.42,1497210.84,27.46,648576.21,0.2974,245655.75
1496480400,2504.98,7125590.64,219.23,3472025.66,27.17,559455.98,0.2936,217296.54
1496484000,2523.78,8556240.42,220.96,1807958.97,27.05,1263432.45,0.2897,560112.63
1496487600,2525.44,4895591.18,222.13,1575464.43,27.15,455274.84,0.2965,214728.37
1496491200,2520.3,5783036.01,222.33,1286029.11,27.03,380567,0.2934,227741.15
1496494800,2520.99,5444338.61,222.46,2058865.99,27.46,776354.92,0.2929,157048.92
1496498400,2540.69,9089094.43,222.58,2252495.53,27.62,555369.72,0.2915,261762.34
1496502000,2563.95,8833675.02,221.93,3295074.76,27.67,617140.47,0.288,240844.03
1496505600,2566.54,8110747.01,223,3519024.09,27.32,534681.51,0.2826,215281
1496509200,2579.74,9608189.78,222.25,2654013.94,27.2,829350.06,0.2837,993604.66
1496512800,2554.36,11501067.94,223.17,2304201.12,27.25,575455.37,0.2799,474260.17
1496516400,2557.84,7796938.41,223.18,2618367.39,27.36,543385.11,0.2813,335374.12
1496520000,2552.24,11610827.7,223.1,1762669.04,27.6,490378.19,0.2768,258613.67
1496523600,2542.67,7841921.44,224.89,3440711.39,27.63,510023.27,0.28,577137.39
1496527200,2558.97,9412857.16,223.83,2647915.89,27.55,627540.58,0.2715,212590.29
1496530800,2545.43,5861737.07,224.3,1531758.77,27.27,658661.55,0.2921,331135.37
1496534400,2515.54,14603931.06,224.74,2764320.09,27.24,639332.62,0.282,451185.8
1496538000,2513.48,5782283.03,227.13,5342611,27.25,515526.33,0.2851,183663.56
1496541600,2507.02,11402538.1,232.25,13665899.42,27.03,1099814.6,0.2745,193147.14
1496545200,2508.04,5610473.18,231.14,8366306.41,27.22,869410.74,0.2813,78031.18
1496548800,2527.74,4866536.86,231.25,3150652.64,27.22,279600.67,0.28,84594.48
1496552400,2522.61,4479109.4,231.91,2609202.79,27.1,327388.34,0.284,124083.78
1496556000,2523.62,5124309.59,233.6,4014058.31,26.95,537716.32,0.2844,46200.94
1496559600,2521.19,3418392.35,231.89,2160773.04,26.93,371827.23,0.2842,32259.93
1496563200,2551.36,5999124.58,233.16,1384042.5,27.23,446563.57,0.292,373691.59
1496566800,2543.19,6099663.96,236.19,4603503.04,27.23,501866.4,0.2923,190759.47
1496570400,2527.43,6267828.65,236.12,4836517.57,27.32,586032.08,0.302,678049.4
1496574000,2541.29,3976061.19,235.64,2531065.17,27.4,479740.11,0.3044,198044.24
1496577600,2538.38,5872985.27,239.16,4294573.73,27.42,544562.14,0.3,282239.64
1496581200,2521.48,9349386.4,240.81,13939806.43,27.55,1513662.51,0.2856,207441.5
1496584800,2525.44,7226678,245.22,7022703.85,27.49,1605029.79,0.2925,117233.3
1496588400,2524.6,4491054.15,248.32,6475093.26,27.34,611996.36,0.2959,128704.61
1496592000,2524.57,5014624.28,247.21,6369247.91,27.43,616985.01,0.2863,127838.31
1496595600,2525.18,4306908.32,245.18,4930679.73,27.42,706035.71,0.2846,109457.62
1496599200,2526.88,3618558.75,246.54,3562593.32,27.58,406841.55,0.29,66578.58
1496602800,2498.59,4921249.32,248.12,4052394.4,27.71,584458.72,0.2827,70569.98
1496606400,2502.47,11761076.25,247.44,5472545.66,27.43,866559.18,0.288,139576.07
1496610000,2514.01,5669907.13,247.58,3570151.82,27.63,456895.65,0.287,211781.41
1496613600,2524.25,4291363.66,246.72,3394083.5,27.5,606923.87,0.2882,112398.11
1496617200,2524.06,4906766.9,244.96,5183285.71,27.89,587697.95,0.2941,93470.56
1496620800,2549.59,6945862.29,246.7,2685376.97,28.47,1697827.46,0.2966,85037.52
1496624400,2557.56,11985644.35,246.79,3037825.48,28.64,1659265.19,0.293,76506.74
1496628000,2566.32,4594385.89,246.62,3769186.9,28.75,1318947.16,0.2929,10257.45
1496631600,2584.74,9066896.34,246.87,3380955.17,29.25,1288192.32,0.2945,49079.42
1496635200,2584.94,5751747.11,245.37,3328501.57,29.38,1882202.82,0.2902,51705.4
1496638800,2569.84,5519412.77,246.06,1629805.04,28.88,1346012.69,0.2909,31686.9
1496642400,2587.54,4902020.13,245.34,1645390.58,29.2,873266.36,0.2933,37701.17
1496646000,2577.13,5623442.87,245.07,1558121,28.73,725007.74,0.2911,55350.17
1496649600,2581.98,6195544.21,243.1,5023564.08,28.84,606288.05,0.292,96942.83
1496653200,2583.75,5782077.59,244.69,4186799.96,28.62,761154.82,0.2912,142831.51
1496656800,2596.46,9118202.31,242.99,2133550.72,29.11,1016150.21,0.294,81640.62
1496660400,2595.39,8298398.02,244.95,2804961.44,29.07,585315.99,0.2945,73820.55
1496664000,2594.43,7635727.02,247.5,5974560.45,28.85,803748,0.2871,281175.18
1496667600,2595.53,7288572.03,245.62,5627233.07,29.06,592387.62,0.29,149270.19
1496671200,2612.88,10851446.35,244.44,5277708.6,29.12,1149300.03,0.291,132483.33
1496674800,2623.83,11496606.75,245.78,4735300.85,29.34,1416608.09,0.2901,192223.66
1496678400,2611.56,9989199.48,247.16,3871261.74,29.84,2087712.22,0.2923,144274.15
1496682000,2627.55,7117857.64,247.36,4797909.22,30.34,3986558.82,0.2918,117549.71
1496685600,2627.92,7633951.13,247.67,2444242.31,30.86,3292753.44,0.2916,84141.97
1496689200,2646.15,18487361.04,247.51,2919702.43,31.53,4175468.68,0.2939,570782.51
1496692800,2667.51,17064178.82,248.38,2690722.76,30.74,3331448.79,0.2921,404504.75
1496696400,2664.83,21189226.64,247.56,4722294.89,30.55,2562069.28,0.2905,365656.34
1496700000,2685.34,13231788.23,247.87,2078358.61,30.44,2130736.17,0.2913,89798.86
1496703600,2704.96,9842338.46,247.75,2737720.54,30.78,1260222.25,0.2888,213023.44
1496707200,2756.25,23714348.93,247.45,6262880.56,30.22,2345929.45,0.282,783254.42
1496710800,2757.09,19160885.16,247.44,3938791.52,30.33,2344418.17,0.282,454176.68
1496714400,2852.42,52289205.84,247.58,9080227.88,30.59,3125526.89,0.2794,1594544.05
1496718000,2815.37,42305077.72,256.45,23179915.82,30.05,2957355.59,0.2842,674187.07
1496721600,2845.8,19376691.3,256.09,8611791.14,30.25,1303219.02,0.2854,403668.63
1496725200,2833.75,17100916.46,254.61,5992827.17,30.33,1176890.52,0.2898,416130.67
1496728800,2841.38,14934808.77,255.41,3445735.28,30.24,1867245.09,0.289,478088.15
1496732400,2834.46,10183279.64,256.67,2725221.63,30.04,962442.08,0.2909,336168.78
1496736000,2852.81,12921464.69,257.11,3750165.67,30.6,766957.06,0.2915,327209.76
1496739600,2873.79,13019584.95,256.7,3138558.59,30.52,586473.96,0.29,241657.06
1496743200,2857.33,10747950.62,257.93,3506871.9,30.43,495053.4,0.29,125901.18
1496746800,2868.37,9413665.28,258.49,4929375.31,30.66,936738.84,0.2915,191159.65
1496750400,2909.51,23177014.33,262.5,8284637.53,31,2335115.09,0.29,435541.12
1496754000,2923.01,23316966.42,264.54,9233300.63,30.9,1968236.95,0.2912,571009.66
1496757600,2816.45,40915336.69,263.52,15668293.2,29.64,3457324.88,0.2866,911257.25
1496761200,2831.22,25789844.72,263.87,10682380.68,29.97,1948096.9,0.2862,748324.45
1496764800,2741.29,53595472.69,255.45,19662085.49,28.85,5154433.84,0.2791,888786.04
1496768400,2773.82,36993462.87,255.37,12182387.15,29.22,3115163.14,0.2768,577692.26
1496772000,2813.24,21101617.81,259.32,8174557.91,29.56,1931720.97,0.2849,395319.38
1496775600,2854.9,17521817.91,257.96,5402228.36,29.89,1158279.22,0.283,292512.72
1496779200,2872.02,16385007.12,261.01,6990567.4,29.94,992610,0.2845,190007.59
1496782800,2864.01,10733654.15,259.66,4680041.7,29.92,663975.63,0.2857,225412.24
1496786400,2857.83,14525042,262.33,3915331.8,29.73,834478.61,0.2834,141277.11
1496790000,2870.5,9549357.71,264.26,5602413.8,30.07,565273.79,0.284,228529.45
1496793600,2834.16,13032121.53,262.78,3747149.04,29.86,770847.88,0.279,221499.84
1496797200,2843.49,12783183.94,262.84,2985754.42,30.07,754387.39,0.284,266469.58
1496800800,2863.53,7960266.29,263.68,3077054.42,29.99,513044.6,0.2833,836277.99
1496804400,2853.92,6188796.75,263.51,3814386.74,30.05,479287.01,0.2829,208576.86
1496808000,2853.57,7137454.53,263.49,3065494.54,30.39,1306217.63,0.283,190721.29
1496811600,2852.98,6308188.48,262.47,2807384.12,30.28,574010.27,0.283,280196.76
1496815200,2812.82,16525559.01,260.33,3500643.9,29.88,1192423.93,0.2799,495883.8
1496818800,2826.45,11595556.52,261.38,2183769.88,29.83,827068.91,0.2813,304980.41
1496822400,2814.73,7487463.27,259.75,3035311.59,29.73,381317.39,0.2801,215869.07
1496826000,2842.51,7257667.46,262.15,2084305.88,29.88,624832.11,0.282,183772.68
1496829600,2852.18,9377216.76,263.07,2078251.51,29.97,490927.62,0.2826,284245.45
1496833200,2842.52,10592039.32,263.71,1558414.82,29.83,815254.27,0.2828,236310.9
1496836800,2849.32,8958420.75,263.69,2223048.37,29.96,641825.71,0.2838,212417.25
1496840400,2832.7,12745135.07,263.32,2634903.5,29.77,1001127.26,0.2889,1233019.86
1496844000,2816,17871503.28,261.81,4355559.84,29.7,1615332.68,0.289,2041679.71
1496847600,2792.96,21988388.02,260.29,5145747.35,29.29,2514525.75,0.2903,525560.13
1496851200,2818.66,16054959.03,261.88,4482508.86,29.51,1765113.2,0.2908,310834.18
1496854800,2811.03,10032291.41,261.97,2793764.3,29.65,698300.53,0.29,289047.45
1496858400,2798,11730200.64,261.44,3218824.81,29.31,815284.91,0.289,200499.33
1496862000,2780.55,9347729.12,260.68,3494464.24,29.28,606844.45,0.2917,234574.37
1496865600,2744.29,21706463.27,254.02,12906769.38,29.28,913853.86,0.2899,521585.08
1496869200,2670.31,40995464.41,252.23,14256874.21,28.4,2896956.89,0.278,1174553.71
1496872800,2713.18,36998424.21,254.24,19889088.77,28.63,2543814.59,0.28,1855813.38
1496876400,2691.51,15655410.67,255.77,6249247.69,28.47,970357.27,0.2762,517546.72
1496880000,2678.14,23433778.95,253.18,6132367.19,28.11,1124291.52,0.2762,498381.93
1496883600,2721.9,15243587.57,254.29,5027780.8,28.61,722675.45,0.2799,218242.62
1496887200,2734.94,12272577.78,254.36,3696226.74,28.7,647196.87,0.28,179022.33
1496890800,2727.33,6268751.85,254.44,2200715.34,28.69,481268.33,0.2784,216775.75
1496894400,2779.65,11024416.56,257.69,3969758.54,29.06,816095.13,0.2826,133243.37
1496898000,2793.96,10740117.65,257.98,2693170.07,29.14,897384.51,0.284,240214.58
1496901600,2800.24,12538950.33,259.58,2896398.89,29.19,656077.07,0.2877,481952.65
1496905200,2776.4,10949769.7,259.65,2304773.6,28.98,605121.87,0.2864,252164.71
1496908800,2785.02,6300958.33,260.01,1309571.43,28.92,309824.85,0.289,540870.53
1496912400,2788.29,6703917.27,260.4,1701385.6,29.2,572285.89,0.2909,357505.26
1496916000,2791.28,8969314.38,260.52,1892412.43,29.08,266654.15,0.2935,1099089.62
1496919600,2763.69,9221203.77,260.26,1769697.71,28.73,486796.05,0.2914,391464.94
1496923200,2765.9,14321657.05,258.82,4798031.65,28.65,723955.5,0.2931,151949.49
1496926800,2729.36,11385109.16,256.38,2779406.09,28.43,584145.68,0.2902,379603.06
1496930400,2710.07,15991894.37,253.41,7510003.01,28.46,588457.67,0.2856,385783.72
